timestamp,model,task_id,prompt_tokens,response_tokens,duration_sec,cost_usd
2025-05-21T02:31:45.712256,llama3-8b,llama:7049964:8,806,46,1.78,0.001278
2025-05-21T02:31:49.039561,llama3-8b,llama:30126148:6,849,72,2.6,0.001382
2025-05-21T02:31:52.601800,llama3-8b,llama:30126148:9,840,73,3.26,0.00137
2025-05-21T02:31:55.851224,llama3-8b,llama:1910436:2,902,34,2.75,0.001404
2025-05-21T02:31:57.605239,llama3-8b,llama:1910436:3,901,32,1.26,0.0014
2025-05-21T02:31:59.434703,llama3-8b,llama:1910436:4,921,49,1.29,0.001455
2025-05-21T02:32:01.293785,llama3-8b,llama:1910436:6,888,43,1.5,0.001396
2025-05-21T02:32:03.118911,llama3-8b,llama:27335331:8,905,93,1.43,0.001497
2025-05-21T02:32:04.723326,llama3-8b,llama:27335331:9,856,31,0.99,0.001331
2025-05-21T02:32:06.934443,llama3-8b,llama:27335331:10,857,60,1.84,0.001375
2025-05-21T02:32:23.578093,llama3-8b,llama:27335331:11,850,98,16.08,0.001422
2025-05-21T02:32:26.355263,llama3-8b,llama:21995590:4,830,130,2.25,0.00144
2025-05-21T02:32:28.987108,llama3-8b,llama:21995590:5,801,56,2.06,0.001285
2025-05-21T02:32:30.736688,llama3-8b,llama:21995590:6,801,53,1.13,0.001281
2025-05-21T02:32:33.362264,llama3-8b,llama:21995590:8,813,84,1.89,0.001346
2025-05-21T02:32:34.857951,llama3-8b,llama:31467278:4,679,35,1.22,0.001071
2025-05-21T02:32:36.144972,llama3-8b,llama:31467278:6,670,26,0.85,0.001044
2025-05-21T02:32:39.391430,llama3-8b,llama:19616778:3,869,91,2.79,0.00144
2025-05-21T02:32:40.778573,llama3-8b,llama:19616778:4,802,26,1.12,0.001242
2025-05-21T02:32:42.544211,llama3-8b,llama:19616778:5,790,74,1.19,0.001296
2025-05-21T02:32:45.871723,llama3-8b,llama:42126:2,697,54,2.69,0.001127
2025-05-21T02:32:48.019473,llama3-8b,llama:42126:3,692,33,1.76,0.001087
2025-05-21T02:32:49.818472,llama3-8b,llama:42126:4,685,51,1.27,0.001104
2025-05-21T02:32:51.262285,llama3-8b,llama:42126:5,697,58,1.16,0.001133
2025-05-21T02:32:53.671633,llama3-8b,llama:25417522:5,761,77,1.8,0.001257
2025-05-21T02:32:55.616205,llama3-8b,llama:25417522:6,779,25,1.32,0.001206
2025-05-21T02:32:58.617974,llama3-8b,llama:25417522:7,776,75,2.32,0.001277
2025-05-21T02:33:01.519203,llama3-8b,llama:27008086:3,907,89,2.35,0.001494
2025-05-21T02:33:03.863202,llama3-8b,llama:27008086:5,887,84,1.73,0.001457
2025-05-21T02:33:06.026405,llama3-8b,llama:27008086:6,872,79,1.61,0.001427
2025-05-21T02:33:08.986650,llama3-8b,llama:27008086:7,873,80,2.32,0.001429
2025-05-21T02:33:10.611221,llama3-8b,llama:2559420:1,655,75,1.29,0.001095
2025-05-21T02:33:13.197682,llama3-8b,llama:2559420:2,663,58,2.2,0.001081
2025-05-21T02:33:14.724996,llama3-8b,llama:29397987:1,835,46,1.05,0.001321
2025-05-21T02:33:17.058712,llama3-8b,llama:29397987:5,825,40,1.61,0.001298
2025-05-21T02:33:19.748488,llama3-8b,llama:29397987:7,821,57,2.06,0.001317
2025-05-21T02:33:21.506698,llama3-8b,llama:29397987:8,818,33,1.32,0.001277
2025-05-21T02:33:25.523703,llama3-8b,llama:29397987:9,821,52,3.57,0.00131
2025-05-21T02:33:27.251754,llama3-8b,llama:29397987:10,823,54,1.4,0.001316
2025-05-21T02:33:29.300615,llama3-8b,llama:15664175:1,772,87,1.78,0.001288
2025-05-21T02:33:31.881310,llama3-8b,llama:15664175:2,759,26,1.88,0.001177
2025-05-21T02:33:33.779489,llama3-8b,llama:15664175:4,775,43,1.4,0.001227
2025-05-21T02:33:36.213240,llama3-8b,llama:15664175:6,774,59,1.93,0.001249
2025-05-21T02:33:38.305971,llama3-8b,llama:15664175:8,758,45,1.4,0.001205
2025-05-21T02:33:40.226576,llama3-8b,llama:33050198:7,816,72,1.38,0.001332
2025-05-21T02:33:42.244576,llama3-8b,llama:33050198:8,805,66,1.4,0.001306
2025-05-21T02:33:44.096905,llama3-8b,llama:33050198:9,796,75,1.32,0.001306
2025-05-21T02:33:46.155251,llama3-8b,llama:33050198:10,811,50,1.37,0.001292
2025-05-21T02:33:48.032189,llama3-8b,llama:33050198:11,793,21,1.18,0.001221
2025-05-21T02:33:50.896596,llama3-8b,llama:33050198:12,804,58,2.15,0.001293
2025-05-21T02:33:52.866836,llama3-8b,llama:28396581:2,765,62,1.56,0.001241
2025-05-21T02:33:54.466252,llama3-8b,llama:28396581:4,747,23,1.33,0.001155
2025-05-21T02:33:56.622462,llama3-8b,llama:28396581:5,762,62,1.75,0.001236
2025-05-21T02:33:58.209479,llama3-8b,llama:28396581:6,757,36,1.25,0.00119
2025-05-21T02:34:00.233522,llama3-8b,llama:28396581:7,758,51,1.72,0.001213
2025-05-21T02:34:03.149128,llama3-8b,llama:28396581:8,758,43,2.46,0.001202
2025-05-21T02:34:18.478507,llama3-8b,llama:28396581:9,747,31,14.85,0.001167
2025-05-21T02:34:21.451195,llama3-8b,llama:16641947:5,855,26,2.59,0.001321
2025-05-21T02:34:23.245429,llama3-8b,llama:16641947:6,855,46,1.09,0.001352
2025-05-21T02:34:25.279030,llama3-8b,llama:16641947:7,856,28,1.31,0.001326
2025-05-21T02:34:27.033699,llama3-8b,llama:16641947:8,861,48,1.4,0.001364
2025-05-21T02:34:28.883519,llama3-8b,llama:16641947:9,876,48,1.59,0.001386
2025-05-21T02:34:43.748254,llama3-8b,llama:16641947:10,875,42,14.29,0.001375
2025-05-21T02:34:45.276910,llama3-8b,llama:16641947:11,849,26,1.22,0.001313
2025-05-21T02:34:47.627132,llama3-8b,llama:16641947:12,853,44,1.74,0.001346
2025-05-21T02:34:50.044221,llama3-8b,llama:26314429:10,898,102,2.15,0.0015
2025-05-21T02:34:51.751076,llama3-8b,llama:26314429:11,889,30,1.39,0.001378
2025-05-21T02:34:55.539782,llama3-8b,llama:26314429:12,892,49,3.06,0.001411
2025-05-21T02:34:58.561636,llama3-8b,llama:26314429:13,897,40,2.63,0.001406
2025-05-21T02:35:00.370194,llama3-8b,llama:2460700:4,699,58,1.5,0.001136
2025-05-21T02:35:02.663947,llama3-8b,llama:2460700:5,699,2,1.85,0.001052
2025-05-21T02:35:04.132325,llama3-8b,unknown,738,26,1.17,0.001146
2025-05-21T02:35:05.933796,llama3-8b,unknown,781,2,1.36,0.001174
2025-05-21T02:35:08.600553,llama3-8b,llama:27591877:1,874,102,2.36,0.001464
2025-05-21T02:35:11.427152,llama3-8b,llama:27591877:2,885,108,2.56,0.001489
2025-05-21T02:35:13.762951,llama3-8b,llama:27591877:3,905,88,1.78,0.001489
2025-05-21T02:35:17.138823,llama3-8b,llama:27591877:4,843,25,2.64,0.001302
2025-05-21T02:35:19.995612,llama3-8b,llama:35343641:5,791,25,2.35,0.001224
2025-05-21T02:35:21.330011,llama3-8b,llama:35343641:6,789,20,1.07,0.001213
2025-05-21T02:35:23.290832,llama3-8b,llama:35343641:7,803,60,1.63,0.001295
2025-05-21T02:35:25.359849,llama3-8b,llama:35343641:8,799,53,1.52,0.001278
2025-05-21T02:35:27.585641,llama3-8b,llama:35343641:9,796,27,1.53,0.001235
2025-05-21T02:35:29.073903,llama3-8b,llama:35343641:10,815,42,1.14,0.001285
2025-05-21T02:35:31.754219,llama3-8b,llama:35343641:11,794,50,1.98,0.001266
2025-05-21T02:35:33.631359,llama3-8b,llama:35343641:12,792,44,1.29,0.001254
2025-05-21T02:35:35.248277,llama3-8b,llama:35343641:13,794,44,1.23,0.001257
2025-05-21T02:35:37.491269,llama3-8b,llama:35343641:14,823,100,1.93,0.001385
2025-05-21T02:35:39.798834,llama3-8b,llama:35343641:15,795,29,1.75,0.001236
2025-05-21T02:35:43.789032,llama3-8b,llama:2420505:3,740,135,3.41,0.001313
2025-05-21T02:35:46.410647,llama3-8b,llama:2420505:4,722,105,2.03,0.001241
2025-05-21T02:35:48.995467,llama3-8b,llama:23339683:5,921,114,2.01,0.001553
2025-05-21T02:35:52.380992,llama3-8b,llama:23339683:6,954,146,2.75,0.00165
2025-05-21T02:35:54.668807,llama3-8b,llama:23339683:7,875,45,1.84,0.00138
2025-05-21T02:35:57.718726,llama3-8b,llama:29020506:1,718,88,2.32,0.001209
2025-05-21T02:36:01.139426,llama3-8b,llama:29020506:2,702,56,3.09,0.001137
2025-05-21T02:36:02.966373,llama3-8b,llama:23945053:3,843,64,1.52,0.00136
2025-05-21T02:36:16.937782,llama3-8b,llama:23945053:4,842,65,13.23,0.00136
2025-05-21T02:36:19.440127,llama3-8b,llama:23945053:5,836,50,1.92,0.001329
2025-05-21T02:36:21.053727,llama3-8b,llama:23945053:6,857,30,1.26,0.001331
2025-05-21T02:36:22.688785,llama3-8b,llama:23945053:7,840,23,1.3,0.001295
2025-05-21T02:36:24.713076,llama3-8b,llama:23945053:9,833,60,1.44,0.001339
2025-05-21T02:36:28.551695,llama3-8b,llama:37490948:5,822,55,3.36,0.001316
2025-05-21T02:36:30.111539,llama3-8b,llama:37490948:6,829,67,1.19,0.001344
2025-05-21T02:36:33.051578,llama3-8b,llama:37490948:7,830,75,2.57,0.001357
2025-05-21T02:36:34.827589,llama3-8b,llama:37490948:8,812,57,1.49,0.001303
2025-05-21T02:36:37.802761,llama3-8b,llama:37352204:5,840,69,2.23,0.001364
2025-05-21T02:36:39.468075,llama3-8b,llama:37352204:6,841,69,1.32,0.001365
2025-05-21T02:36:42.114683,llama3-8b,llama:37352204:7,833,33,2.25,0.001299
2025-05-21T02:36:44.594309,llama3-8b,llama:20410185:1,842,83,2.19,0.001388
2025-05-21T02:36:47.648720,llama3-8b,llama:20410185:2,830,113,2.41,0.001414
2025-05-21T02:36:50.027343,llama3-8b,llama:20410185:3,826,61,1.7,0.001331
2025-05-21T02:36:52.800779,llama3-8b,llama:20410185:4,822,51,2.05,0.00131
2025-05-21T02:36:54.559245,llama3-8b,llama:20410185:5,803,35,1.32,0.001257
2025-05-21T02:36:56.732109,llama3-8b,llama:3420112:5,836,38,1.53,0.001311
2025-05-21T02:36:59.887957,llama3-8b,llama:3420112:6,852,83,2.58,0.001403
2025-05-21T02:37:01.735038,llama3-8b,llama:3420112:7,837,53,1.46,0.001335
2025-05-21T02:37:04.278011,llama3-8b,llama:3420112:8,842,46,1.99,0.001332
2025-05-21T02:37:06.098480,llama3-8b,llama:3420112:9,850,41,1.29,0.001337
2025-05-21T02:37:08.360131,llama3-8b,llama:3420112:10,834,36,1.87,0.001305
2025-05-21T02:37:10.506161,llama3-8b,llama:17051598:2,780,86,1.71,0.001299
2025-05-21T02:37:12.618995,llama3-8b,llama:17051598:3,789,51,1.41,0.00126
2025-05-21T02:37:14.350598,llama3-8b,llama:17051598:4,792,54,1.37,0.001269
2025-05-21T02:37:17.282960,llama3-8b,llama:28114624:6,1005,39,2.49,0.001566
2025-05-21T02:37:20.253585,llama3-8b,llama:28114624:8,1004,26,2.67,0.001545
2025-05-21T02:37:22.128791,llama3-8b,llama:28114624:9,1017,54,1.5,0.001607
2025-05-21T02:37:26.082488,llama3-8b,llama:28114624:10,1043,61,3.43,0.001656
2025-05-21T02:37:28.087106,llama3-8b,llama:28114624:11,1026,64,1.59,0.001635
2025-05-21T02:37:32.660289,llama3-8b,llama:28114624:12,1003,30,3.93,0.00155
2025-05-21T02:37:34.473328,llama3-8b,llama:28114624:14,997,51,1.15,0.001572
2025-05-21T02:37:38.151063,llama3-8b,llama:28114624:15,992,48,3.09,0.00156
2025-05-21T02:37:40.242085,llama3-8b,llama:11131883:3,1035,77,1.41,0.001668
2025-05-21T02:37:43.753457,llama3-8b,llama:11131883:4,1087,132,2.92,0.001829
2025-05-21T02:37:46.015859,llama3-8b,llama:11131883:5,1030,37,1.84,0.001601
2025-05-21T02:37:48.315980,llama3-8b,llama:11131883:7,1033,46,1.58,0.001619
2025-05-21T02:37:50.374143,llama3-8b,llama:11131883:8,1035,2,1.53,0.001556
2025-05-21T02:37:51.932020,llama3-8b,unknown,1074,2,0.85,0.001614
2025-05-21T02:37:53.935472,llama3-8b,unknown,1074,2,1.29,0.001614
2025-05-21T02:37:55.932927,llama3-8b,llama:19041664:4,736,49,1.3,0.001177
2025-05-21T02:37:57.770068,llama3-8b,llama:19041664:5,736,55,1.5,0.001187
2025-05-21T02:37:59.076244,llama3-8b,llama:19041664:7,755,64,1.03,0.001228
2025-05-21T02:38:00.576298,llama3-8b,llama:975589:2,639,24,0.92,0.000994
2025-05-21T02:38:02.115371,llama3-8b,llama:975589:3,666,58,1.26,0.001086
2025-05-21T02:38:03.957165,llama3-8b,llama:975589:4,647,37,1.53,0.001026
2025-05-21T02:38:06.882228,llama3-8b,llama:34077824:3,929,46,2.37,0.001463
2025-05-21T02:38:22.151656,llama3-8b,llama:34077824:6,957,61,14.76,0.001527
2025-05-21T02:38:24.309518,llama3-8b,llama:34077824:7,955,81,1.6,0.001554
2025-05-21T02:38:25.966768,llama3-8b,llama:34077824:8,930,41,1.39,0.001457
2025-05-21T02:38:28.155634,llama3-8b,llama:34077824:9,946,66,1.77,0.001518
2025-05-21T02:38:30.471350,llama3-8b,llama:34077824:12,953,78,1.88,0.001547
2025-05-21T02:38:33.016608,llama3-8b,llama:34077824:13,924,33,1.82,0.001436
2025-05-21T02:38:34.378186,llama3-8b,llama:21049259:2,866,2,0.79,0.001302
2025-05-21T02:38:36.428812,llama3-8b,unknown,905,2,1.72,0.00136
2025-05-21T02:38:37.970297,llama3-8b,unknown,905,2,1.1,0.00136
2025-05-21T02:38:40.183789,llama3-8b,llama:21049259:3,863,52,1.88,0.001373
2025-05-21T02:38:42.471323,llama3-8b,llama:21049259:4,896,74,1.92,0.001455
2025-05-21T02:38:44.106907,llama3-8b,llama:21049259:5,868,53,1.29,0.001382
2025-05-21T02:38:45.693977,llama3-8b,llama:27736158:5,1020,66,1.31,0.001629
2025-05-21T02:38:48.424265,llama3-8b,llama:27736158:6,1059,82,2.24,0.001712
2025-05-21T02:38:49.977385,llama3-8b,llama:27736158:7,1029,2,0.83,0.001547
2025-05-21T02:38:51.992931,llama3-8b,unknown,1068,2,1.45,0.001605
2025-05-21T02:38:54.726560,llama3-8b,unknown,1068,2,2.03,0.001605
2025-05-21T02:38:56.430186,llama3-8b,llama:27736158:8,979,53,1.44,0.001548
2025-05-21T02:38:58.840372,llama3-8b,llama:34143881:6,1032,109,1.78,0.001712
2025-05-21T02:39:00.743666,llama3-8b,llama:34143881:7,1004,82,1.58,0.001629
2025-05-21T02:39:02.770780,llama3-8b,llama:34143881:8,1038,67,1.28,0.001658
2025-05-21T02:39:04.238636,llama3-8b,llama:34143881:9,986,27,1.09,0.00152
2025-05-21T02:39:06.137526,llama3-8b,llama:34143881:10,1003,63,1.6,0.001599
2025-05-21T02:39:08.101054,llama3-8b,llama:27667546:8,865,33,1.44,0.001347
2025-05-21T02:39:10.674897,llama3-8b,llama:27667546:9,896,70,2.18,0.001449
2025-05-21T02:39:12.900155,llama3-8b,llama:27667546:10,894,103,1.5,0.001496
2025-05-21T02:39:14.886933,llama3-8b,llama:27667546:11,854,19,1.41,0.00131
2025-05-21T02:39:16.396224,llama3-8b,llama:8233986:4,786,49,1.02,0.001252
2025-05-21T02:39:18.588819,llama3-8b,llama:8233986:5,779,33,1.66,0.001218
2025-05-21T02:39:20.118933,llama3-8b,llama:8233986:6,801,70,1.2,0.001306
2025-05-21T02:39:21.469292,llama3-8b,llama:8233986:7,777,38,1.0,0.001223
2025-05-21T02:39:23.452463,llama3-8b,llama:8233986:8,765,19,1.59,0.001176
2025-05-21T02:39:25.350918,llama3-8b,llama:23549407:5,856,54,1.19,0.001365
2025-05-21T02:39:27.350241,llama3-8b,llama:23549407:6,844,62,1.48,0.001359
2025-05-21T02:39:29.260663,llama3-8b,llama:23549407:7,856,74,1.22,0.001395
2025-05-21T02:39:32.060603,llama3-8b,llama:23549407:8,847,31,2.25,0.001317
2025-05-21T02:39:33.930432,llama3-8b,llama:23549407:9,829,25,1.55,0.001281
2025-05-21T02:39:35.942085,llama3-8b,llama:23549407:10,870,89,1.44,0.001439
2025-05-21T02:39:37.363154,llama3-8b,llama:11798752:3,900,72,1.16,0.001458
2025-05-21T02:39:40.164319,llama3-8b,llama:11798752:4,831,185,2.1,0.001524
2025-05-21T02:39:41.759269,llama3-8b,llama:38124204:6,960,45,0.99,0.001507
2025-05-21T02:39:43.639362,llama3-8b,llama:38124204:7,958,37,1.13,0.001493
2025-05-21T02:39:45.779168,llama3-8b,llama:38124204:9,954,56,1.64,0.001515
2025-05-21T02:39:48.036958,llama3-8b,llama:38124204:10,986,106,1.78,0.001638
2025-05-21T02:39:50.735385,llama3-8b,llama:38124204:11,956,67,2.14,0.001535
2025-05-21T02:39:53.964863,llama3-8b,llama:38124204:12,980,47,2.71,0.00154
2025-05-21T02:39:55.859697,llama3-8b,llama:38124204:13,953,37,1.56,0.001485
2025-05-21T02:39:57.775471,llama3-8b,llama:26021346:12,869,79,1.31,0.001422
2025-05-21T02:39:59.807265,llama3-8b,llama:26021346:13,880,69,1.29,0.001424
2025-05-21T02:40:19.494915,llama3-8b,llama:3367658:2,783,41,19.43,0.001236
2025-05-21T02:40:21.459187,llama3-8b,llama:3367658:3,792,61,1.56,0.00128
2025-05-21T02:40:23.181684,llama3-8b,llama:3367658:4,789,62,1.22,0.001277
2025-05-21T02:40:26.910647,llama3-8b,llama:3367658:5,788,54,3.36,0.001263
2025-05-21T02:40:28.298962,llama3-8b,llama:3367658:6,772,45,1.12,0.001226
2025-05-21T02:40:30.121737,llama3-8b,llama:3367658:7,774,52,1.09,0.001239
2025-05-21T02:40:31.942571,llama3-8b,llama:3367658:8,812,56,1.38,0.001302
2025-05-21T02:40:33.568705,llama3-8b,llama:16133256:3,947,32,0.97,0.001468
2025-05-21T02:40:36.819753,llama3-8b,llama:16133256:4,930,25,2.62,0.001432
2025-05-21T02:40:38.945045,llama3-8b,llama:16133256:7,973,61,1.65,0.001551
2025-05-21T02:40:41.561407,llama3-8b,llama:16133256:8,937,54,2.21,0.001486
2025-05-21T02:40:43.956626,llama3-8b,llama:16133256:9,941,55,1.73,0.001494
2025-05-21T02:40:47.358907,llama3-8b,llama:16133256:10,988,93,2.8,0.001622
2025-05-21T02:40:48.813910,llama3-8b,llama:16133256:11,952,75,1.15,0.00154
2025-05-21T02:40:50.740005,llama3-8b,llama:26414996:5,754,50,1.38,0.001206
2025-05-21T02:40:52.472163,llama3-8b,llama:26414996:6,758,78,1.28,0.001254
2025-05-21T02:40:54.271931,llama3-8b,llama:26414996:7,758,52,1.47,0.001215
2025-05-21T02:40:55.767520,llama3-8b,llama:26414996:8,782,27,1.08,0.001213
2025-05-21T02:40:57.872162,llama3-8b,llama:30574116:2,822,74,1.52,0.001344
2025-05-21T02:41:00.040007,llama3-8b,llama:30574116:5,861,123,1.88,0.001476
2025-05-21T02:41:02.645974,llama3-8b,llama:30574116:6,823,35,1.94,0.001287
2025-05-21T02:41:06.055840,llama3-8b,llama:30574116:7,814,31,2.69,0.001267
2025-05-21T02:41:08.208250,llama3-8b,llama:30574116:8,829,62,1.41,0.001337
2025-05-21T02:41:11.257905,llama3-8b,llama:30691748:7,835,73,2.57,0.001362
2025-05-21T02:41:14.259119,llama3-8b,llama:30691748:8,822,62,2.42,0.001326
2025-05-21T02:41:16.725767,llama3-8b,llama:30691748:9,824,29,2.13,0.00128
2025-05-21T02:41:18.223858,llama3-8b,llama:30691748:10,837,55,1.2,0.001338
2025-05-21T02:41:20.192181,llama3-8b,llama:30691748:11,826,38,1.39,0.001296
2025-05-21T02:41:22.343240,llama3-8b,llama:18690111:5,1052,53,1.88,0.001658
2025-05-21T02:41:24.421362,llama3-8b,llama:18690111:6,1064,83,1.57,0.001721
2025-05-21T02:41:26.251050,llama3-8b,llama:18690111:7,1061,94,1.25,0.001733
2025-05-21T02:41:28.374198,llama3-8b,llama:18690111:8,1058,60,1.53,0.001677
2025-05-21T02:41:30.021587,llama3-8b,llama:18690111:9,1053,27,1.02,0.00162
2025-05-21T02:41:33.429213,llama3-8b,llama:18690111:10,1062,64,2.79,0.001689
2025-05-21T02:41:35.454626,llama3-8b,llama:18690111:11,1060,25,1.33,0.001628
2025-05-21T02:41:37.932339,llama3-8b,llama:18690111:12,1057,108,2.14,0.001748
2025-05-21T02:41:41.290693,llama3-8b,llama:37170562:4,743,87,2.81,0.001245
2025-05-21T02:41:42.966529,llama3-8b,llama:37170562:5,737,54,1.32,0.001187
2025-05-21T02:41:44.921439,llama3-8b,llama:33251309:9,725,44,1.62,0.001154
2025-05-21T02:41:46.786102,llama3-8b,llama:33251309:11,731,89,1.42,0.00123
2025-05-21T02:41:49.891825,llama3-8b,llama:33251309:12,721,48,2.64,0.001154
2025-05-21T02:41:51.467621,llama3-8b,llama:28093585:1,630,32,1.22,0.000993
2025-05-21T02:41:53.552201,llama3-8b,llama:21995149:4,835,111,1.42,0.001419
2025-05-21T02:41:54.829979,llama3-8b,llama:21995149:5,785,22,0.91,0.00121
2025-05-21T02:41:57.430483,llama3-8b,llama:21995149:6,835,163,2.34,0.001497
2025-05-21T02:41:59.350154,llama3-8b,llama:21995149:7,797,34,1.32,0.001246
2025-05-21T02:42:00.545721,llama3-8b,llama:21995149:8,793,27,0.92,0.00123
2025-05-21T02:42:01.988868,llama3-8b,llama:25025967:4,696,2,0.78,0.001047
2025-05-21T02:42:21.979681,llama3-8b,unknown,735,2,19.62,0.001105
2025-05-21T02:42:23.416399,llama3-8b,unknown,735,2,0.99,0.001105
2025-05-21T02:42:25.795625,llama3-8b,llama:25025967:5,694,69,1.83,0.001145
2025-05-21T02:42:27.940409,llama3-8b,llama:25025967:6,690,70,1.48,0.00114
2025-05-21T02:42:29.941605,llama3-8b,llama:18852102:5,836,57,1.47,0.001339
2025-05-21T02:42:32.318509,llama3-8b,llama:18852102:6,822,32,1.81,0.001281
2025-05-21T02:42:33.906771,llama3-8b,llama:18852102:7,817,49,1.23,0.001299
2025-05-21T02:42:35.966761,llama3-8b,llama:18852102:8,812,51,1.5,0.001295
2025-05-21T02:42:38.765001,llama3-8b,llama:18852102:9,837,67,2.09,0.001356
2025-05-21T02:42:40.419634,llama3-8b,llama:2118505:0,863,45,1.25,0.001362
2025-05-21T02:42:42.194033,llama3-8b,llama:2118505:1,872,68,1.17,0.00141
2025-05-21T02:42:45.092437,llama3-8b,llama:2118505:2,853,102,2.2,0.001432
2025-05-21T02:42:46.664319,llama3-8b,llama:2118505:3,867,35,1.32,0.001353
2025-05-21T02:42:49.426825,llama3-8b,llama:2118505:4,859,56,2.05,0.001373
2025-05-21T02:42:52.020294,llama3-8b,llama:2118505:5,867,74,2.24,0.001411
2025-05-21T02:42:54.002603,llama3-8b,llama:2118505:6,860,40,1.46,0.00135
2025-05-21T02:42:56.893565,llama3-8b,llama:2118505:7,858,40,2.26,0.001347
2025-05-21T02:42:59.250502,llama3-8b,llama:2118505:8,861,43,2.03,0.001356
2025-05-21T02:43:01.302099,llama3-8b,llama:2118505:9,883,69,1.36,0.001428
2025-05-21T02:43:04.204580,llama3-8b,llama:2118505:10,851,33,2.49,0.001326
2025-05-21T02:43:07.103507,llama3-8b,llama:19422607:1,701,60,2.4,0.001141
2025-05-21T02:43:08.685354,llama3-8b,llama:19422607:3,706,35,0.96,0.001112
2025-05-21T02:43:10.349192,llama3-8b,llama:19422607:4,693,28,1.06,0.001081
2025-05-21T02:43:12.835365,llama3-8b,llama:19422607:5,688,45,1.74,0.001099
2025-05-21T02:43:15.379267,llama3-8b,llama:19422607:6,693,27,2.04,0.00108
2025-05-21T02:43:18.828703,llama3-8b,llama:27059462:7,949,51,2.71,0.0015
2025-05-21T02:43:21.109646,llama3-8b,llama:27059462:9,948,54,1.54,0.001503
2025-05-21T02:43:23.206864,llama3-8b,llama:27059462:10,944,51,1.47,0.001493
2025-05-21T02:43:25.970857,llama3-8b,llama:27059462:11,939,30,2.17,0.001453
2025-05-21T02:43:27.846309,llama3-8b,llama:27059462:12,945,33,1.28,0.001467
2025-05-21T02:43:29.836621,llama3-8b,llama:27059462:13,958,37,1.31,0.001493
2025-05-21T02:43:31.926041,llama3-8b,llama:27059462:14,947,61,1.4,0.001512
2025-05-21T02:43:35.826555,llama3-8b,llama:34323292:4,872,175,3.54,0.001571
2025-05-21T02:43:38.824022,llama3-8b,llama:34323292:7,891,95,2.72,0.001479
2025-05-21T02:43:40.660866,llama3-8b,llama:34323292:8,855,97,1.57,0.001428
2025-05-21T02:43:42.222590,llama3-8b,llama:34323292:9,873,24,1.03,0.001346
2025-05-21T02:43:44.383537,llama3-8b,llama:34323292:10,850,29,1.49,0.001319
2025-05-21T02:43:47.239649,llama3-8b,llama:2374566:3,1036,105,2.22,0.001712
2025-05-21T02:43:49.602661,llama3-8b,llama:2374566:4,1032,2,1.73,0.001551
2025-05-21T02:43:51.576464,llama3-8b,unknown,1071,2,1.59,0.00161
2025-05-21T02:43:53.015927,llama3-8b,unknown,1071,2,1.1,0.00161
2025-05-21T02:43:54.970195,llama3-8b,llama:2374566:5,1060,41,1.22,0.001651
2025-05-21T02:43:57.266543,llama3-8b,llama:2374566:7,1110,65,1.96,0.001762
2025-05-21T02:44:00.260361,llama3-8b,llama:2374566:9,1028,67,2.26,0.001643
2025-05-21T02:44:02.418815,llama3-8b,llama:22582700:3,654,55,1.43,0.001063
2025-05-21T02:44:04.125092,llama3-8b,llama:22582700:4,643,77,1.45,0.00108
2025-05-21T02:47:00.948371,gpt-4o-mini,gpt4o:11131883:3,396,44,1.52,0.00132
2025-05-21T02:47:02.185083,gpt-4o-mini,unknown,528,44,1.24,0.001716
2025-05-21T02:47:03.354179,gpt-4o-mini,unknown,528,44,1.17,0.001716
2025-05-21T02:47:04.561529,gpt-4o-mini,gpt4o:11131883:4,416,54,1.21,0.00141
2025-05-21T02:47:06.020742,gpt-4o-mini,unknown,559,54,1.46,0.001839
2025-05-21T02:47:07.294852,gpt-4o-mini,unknown,559,54,1.27,0.001839
2025-05-21T02:47:08.295895,gpt-4o-mini,gpt4o:11131883:5,400,51,1.0,0.001353
2025-05-21T02:52:21.932403,gpt-4o-mini,gpt4o:11131883:3,396,44,1.22,0.00132
2025-05-21T02:52:22.802975,gpt-4o-mini,unknown,528,44,0.87,0.001716
2025-05-21T02:52:23.768801,gpt-4o-mini,unknown,528,44,0.97,0.001716
2025-05-21T02:52:25.020766,gpt-4o-mini,gpt4o:11131883:4,416,54,1.25,0.00141
2025-05-21T02:52:26.382333,gpt-4o-mini,unknown,559,51,1.36,0.00183
2025-05-21T03:05:10.442876,gpt-4o-mini,gpt4o:11131883:3,413,50,2.16,0.001389
2025-05-21T03:05:11.554557,gpt-4o-mini,gpt4o:11131883:4,433,52,1.11,0.001455
2025-05-21T03:05:12.910985,gpt-4o-mini,gpt4o:11131883:5,417,51,1.36,0.001404
2025-05-21T03:05:14.381377,gpt-4o-mini,gpt4o:11131883:7,419,52,1.47,0.001413
2025-05-21T03:05:15.806366,gpt-4o-mini,gpt4o:11798752:3,455,55,1.42,0.00153
2025-05-21T03:05:16.806554,gpt-4o-mini,gpt4o:11798752:4,403,40,1.0,0.001329
2025-05-21T03:05:18.859585,gpt-4o-mini,gpt4o:11798752:5,407,50,2.05,0.001371
2025-05-21T03:05:19.692225,gpt-4o-mini,gpt4o:15043929:5,404,40,0.83,0.001332
2025-05-21T03:05:20.615940,gpt-4o-mini,gpt4o:15664175:4,391,29,0.92,0.00126
2025-05-21T03:05:21.505452,gpt-4o-mini,gpt4o:15664175:6,405,32,0.89,0.001311
